item_id,description,profit_margin_2023,profit_percent_total
122,royal canin feline adult sterilised 1.5 kg,0.0,0.0
471,canine i/d x  lata x 370 gms,0.0,0.0
1775,brit care dog show champion salmon 3 kg,0.0,0.0
1698,brit care sensitive venison & potato 12 kg,0.0,0.0
1392,acana classic prairie poultry 2 kg,0.0,0.0
520,bravery lamb mini adulto small breed 7 kg,0.0,0.0
1216,amity sp low grain chicken puppy 4 kg,0.0,0.0
1252,obt-td. adult s.bites - chicken (5,0.0,0.0
1247,satiety feline pouch 85 gr,0.0,0.0
625,brit care cat chicken breats with rice 70grs,0.0,0.0
607,bravery salmon adult cat 2 kg,0.0,0.0
176,royal canin kitten sterelized pouch 85 gr,0.0,0.0
108,brit mono protein lamb & rice 400 g,0.0,0.0
