item_id,description,profit_margin_2023,profit_percent_total
115,collar isabelino 25 cm nº(5),22832.0,0.004197617845838595
542,"zeus arnes fig.a ""m"" celeste",22458.0,0.004128858688763278
342,labyes tears,21768.0,0.004002003559399726
388,stomorgyl 10 x 10 comp,21711.0,0.003991524222626215
1505,zeus trailla dobl asa  m  coral 1,21600.0,0.003971117093119905
1250,baytril  150 mg,21450.0,0.00394353989108435
1158,allercalm,21200.0,0.0038975778876917584
1838,cama para perro azumpets,20690.0,0.0038038154007708717
949,rimadyl 25 mg x 14 tabletas ,20490.0,0.0037670457980567983
441,tears lagrimas artificiales 8 ml.,19740.0,0.003629159787879024
295,coastal sublime collar cubes l,19715.0,0.0036245635875397646
1609,zeedog tuff bowl coral,19653.0,0.0036131650106984024
564,zeedog neopro bubblegum collar large,19045.0,0.0035013854184476195
1839,torre árbol con casa gatos premium,18963.0,0.0034863098813348497
202,honey h-harness large,18389.600000000006,0.003380891430353603
641,aquadent 250ml,18039.0,0.0033164343167958314
449,ocubiotic colirio,17406.0,0.00320005852420579
39,advantix 10-25 kg ,17340.0,0.0031879245553101455
1182,comedero interactivo gato planta blanco y verde,17300.0,0.003180570634767331
974,royal canin calorie control felino  165 gr lata,17296.0,0.00317983524271305
582,jaula transporte pratiko metal 2,17138.0,0.0031507872565689314
1714,zeedog phantom h-harness medium,16880.0,0.0031033544690677772
1534,mamistop 250 gr. (perro),16690.0,0.0030684233464894077
482,coastal circle-t collar redondo cuero rustico chocolate 55 c,16384.0,0.003012165854336876
299,zeedog phantom collar medium,14904.0,0.002740070794252734
643,le salon essentials peine desenredar,14236.0,0.00261726032118773
1416,bordeau adj. air mesh harness large,13766.0,0.0025308517548096577
351,white persian  (my family),13053.0,0.0023997681211339866
1232,dipramida 0,12980.0,0.00238634721614335
302,moon (my family),12897.0,0.0023710878310170096
1579,cloranfenicol spray 80 gr.,12580.0,0.002312808010715204
1356,dog a dent cepillo,12460.0,0.0022907462490867597
1098,chip animall tag,12335.0,0.002267765247390464
1294,coastal glow in the dark collar cat,12125.0,0.002229157164540687
673,canine digestive care i/d lata 156grs,12010.0,0.0022080146429800953
941,nutrafin limpiador biologico 120ml,11380.0,0.002092190394430765
897,nexgard 68mg x 1 tab.masticable 10-25k,11349.0,0.002086491106010083
995,furminator grooming rake for dog/cat,11169.0,0.0020533984635674176
1671,coastal fashion collar scales,11072.0,0.0020355652062510918
1143,itraskin susp. oral 120 ml,11070.0,0.002035197510223951
1130,zeedog atlanta leash large,10732.0,0.0019730568816371677
781,zd smash h-harness large,10498.0,0.0019300364464617016
840,collar isabelino 20 cm nº(4),10470.0,0.0019248887020817313
90,coastal lazer brite trailla rainbow hearts m 1.8m,10456.0,0.0019223148298917463
1134,power ultra 2 - 4 kg,10400.0,0.0019120193411318058
521,adaptil kit enchufe + repuesto 48ml,10321.0,0.001897495348059747
